loop	threshold	anger	empty_cells
6819	-1680	994	26
6820	-1680	995	26
6821	-1680	996	26
6822	-1680	997	26
6823	-1680	998	26
6824	-1680	999	26
6825	-1680	1000	26
6826	-1680	1001	27
6827	-1680	1002	28
6828	-1680	1003	28
6829	-1680	999	26
6830	-1680	995	25
6831	-1680	996	25
6832	-1680	997	27
6833	-1680	998	27
6834	-1680	999	28
6835	-1680	1000	28
6836	-1680	1001	29
6837	-1680	1002	30
6838	-1680	998	28
6839	-1680	994	27
6840	-1680	995	27
6841	-1680	996	27
6842	-1680	997	28
6843	-1680	993	25
6844	-1680	994	25
6845	-1680	995	25
6846	-1680	996	27
6847	-1680	992	26
6848	-1680	993	26
6849	-1680	994	26
6850	-1680	995	28
6851	-1680	996	28
6852	-1680	992	26
6853	-1680	993	26
6854	-1680	994	26
6855	-1680	995	26
6856	-1680	996	26
6857	-1680	997	27
6858	-1680	998	27
6859	-1680	999	27
6860	-1680	1000	28
6861	-1680	1001	28
6862	-1680	1002	30
6863	-1680	1003	30
6864	-1680	1004	30
6865	-1680	1005	31
6866	-1680	1001	29
6867	-1680	1002	29
6868	-1680	1003	29
6869	-1680	1004	29
6870	-1680	1005	30
6871	-1680	1001	28
6872	-1680	997	27
6873	-1680	998	27
6874	-1680	999	27
6875	-1680	1000	30
6876	-1680	996	29
6877	-1680	992	26
6878	-1680	993	26
6879	-1680	994	26
6880	-1680	995	27
6881	-1680	996	27
6882	-1680	992	26
6883	-1680	993	27
6884	-1680	994	28
6885	-1680	995	28
6886	-1680	991	25
6887	-1680	992	25
6888	-1680	993	25
6889	-1680	994	26
6890	-1680	995	26
6891	-1680	996	27
6892	-1680	997	28
6893	-1680	998	28
6894	-1680	999	29
6895	-1680	1000	30
6896	-1680	1001	30
6897	-1680	1002	31
6898	-1680	1003	32
6899	-1680	1004	34
6900	-1680	1000	31
6901	-1680	1001	31
6902	-1680	1002	32
6903	-1680	1003	32
6904	-1680	999	31
6905	-1680	995	29
6906	-1680	996	33
6907	-1680	992	30
6908	-1680	988	28
6909	-1680	989	28
6910	-1680	985	27
6911	-1680	981	26
6912	-1680	982	26
6913	-1680	983	26
6914	-1680	984	26
6915	-1680	985	26
6916	-1680	986	27
6917	-1680	987	27
6918	-1680	983	26
6919	-1680	984	26
6920	-1680	985	26
6921	-1680	986	26
6922	-1680	987	27
6923	-1680	983	26
6924	-1680	984	26
6925	-1680	985	26
6926	-1680	986	26
6927	-1680	987	26
6928	-1680	988	27
6929	-1680	989	27
6930	-1680	990	28
6931	-1680	991	29
6932	-1680	992	29
6933	-1680	993	29
6934	-1680	994	31
6935	-1680	990	30
6936	-1680	986	28
6937	-1680	987	28
6938	-1680	988	28
6939	-1680	984	27
6940	-1680	985	29
6941	-1680	986	29
6942	-1680	987	29
6943	-1680	988	29
6944	-1680	989	29
6945	-1680	990	29
6946	-1680	991	29
6947	-1680	987	28
6948	-1680	988	29
6949	-1680	989	30
6950	-1680	985	28
6951	-1680	986	28
6952	-1680	987	28
6953	-1680	983	27
6954	-1680	984	28
6955	-1680	980	27
6956	-1680	976	26
6957	-1680	977	27
6958	-1680	978	27
6959	-1680	979	28
6960	-1680	975	26
6961	-1680	976	26
6962	-1680	977	28
6963	-1680	978	28
6964	-1680	979	28
6965	-1680	975	26
6966	-1680	976	27
6967	-1680	977	27
6968	-1680	973	26
6969	-1680	974	27
6970	-1680	975	27
6971	-1680	971	26
6972	-1680	972	26
6973	-1680	973	26
6974	-1680	974	27
6975	-1680	975	27
6976	-1680	976	30
6977	-1680	972	28
6978	-1680	973	29
6979	-1680	969	28
6980	-1680	970	28
6981	-1680	971	28
6982	-1680	972	29
6983	-1680	973	30
6984	-1680	969	29
6985	-1680	970	29
6986	-1680	971	31
6987	-1680	967	30
6988	-1680	963	28
6989	-1680	964	30
6990	-1680	960	29
6991	-1680	956	28
6992	-1680	952	27
6993	-1680	953	27
6994	-1680	954	27
6995	-1680	955	27
6996	-1680	956	27
6997	-1680	957	28
6998	-1680	958	28
6999	-1680	959	28
7000	-1730	960	28
7001	-1730	956	27
7002	-1730	957	27
7003	-1730	958	27
7004	-1730	959	27
7005	-1730	960	28
7006	-1730	956	27
7007	-1730	957	28
7008	-1730	958	29
7009	-1730	954	28
7010	-1730	955	29
7011	-1730	951	28
7012	-1730	952	28
7013	-1730	953	28
7014	-1730	954	28
7015	-1730	950	27
7016	-1730	946	25
7017	-1730	947	25
7018	-1730	948	25
7019	-1730	949	26
7020	-1730	950	26
7021	-1730	951	28
7022	-1730	947	27
7023	-1730	943	26
7024	-1730	944	27
7025	-1730	940	26
7026	-1730	941	26
7027	-1730	937	25
7028	-1730	938	25
7029	-1730	939	25
7030	-1730	940	25
7031	-1730	941	25
7032	-1730	942	25
7033	-1730	943	25
7034	-1730	944	26
7035	-1730	945	27
7036	-1730	946	28
7037	-1730	947	28
7038	-1730	948	29
7039	-1730	944	28
7040	-1730	945	29
7041	-1730	941	27
7042	-1730	942	27
7043	-1730	943	27
7044	-1730	944	28
7045	-1730	945	29
7046	-1730	941	28
7047	-1730	942	29
7048	-1730	943	29
7049	-1730	944	30
7050	-1730	940	28
7051	-1730	941	28
7052	-1730	942	29
7053	-1730	943	30
7054	-1730	939	27
7055	-1730	935	26
7056	-1730	936	26
7057	-1730	937	27
7058	-1730	938	27
7059	-1730	939	27
7060	-1730	940	27
7061	-1730	941	28
7062	-1730	942	28
7063	-1730	938	26
7064	-1730	939	27
7065	-1730	940	27
7066	-1730	941	27
7067	-1730	942	30
7068	-1730	938	29
7069	-1730	939	29
7070	-1730	940	29
7071	-1730	941	29
7072	-1730	942	29
7073	-1730	943	29
7074	-1730	939	28
7075	-1730	940	28
7076	-1730	936	27
7077	-1730	937	27
7078	-1730	938	27
7079	-1730	939	29
7080	-1730	935	28
7081	-1730	936	28
7082	-1730	932	27
7083	-1730	933	28
7084	-1730	929	27
7085	-1730	930	27
7086	-1730	926	26
7087	-1730	927	26
7088	-1730	928	26
7089	-1730	924	25
7090	-1730	925	25
7091	-1730	926	29
7092	-1730	927	29
7093	-1730	923	27
7094	-1730	919	25
7095	-1730	915	24
7096	-1730	916	24
7097	-1730	917	24
7098	-1730	918	24
7099	-1730	919	24
7100	-1730	920	24
7101	-1730	921	24
7102	-1730	922	24
7103	-1730	923	24
7104	-1730	924	24
7105	-1730	925	27
7106	-1730	921	26
7107	-1730	922	26
7108	-1730	918	25
7109	-1730	919	25
7110	-1730	920	26
7111	-1730	921	26
7112	-1730	922	26
7113	-1730	918	25
7114	-1730	919	25
7115	-1730	920	26
7116	-1730	916	25
7117	-1730	917	25
7118	-1730	918	26
7119	-1730	919	26
7120	-1730	915	25
7121	-1730	916	25
7122	-1730	917	25
7123	-1730	918	27
7124	-1730	914	25
7125	-1730	915	25
7126	-1730	916	25
7127	-1730	917	26
7128	-1730	918	27
7129	-1730	914	26
7130	-1730	915	27
7131	-1730	911	26
7132	-1730	912	26
7133	-1730	908	24
7134	-1730	909	24
7135	-1730	910	24
7136	-1730	911	24
7137	-1730	912	24
7138	-1730	913	24
7139	-1730	914	24
7140	-1730	915	24
7141	-1730	916	25
7142	-1730	917	25
7143	-1730	913	24
7144	-1730	914	25
7145	-1730	915	25
7146	-1730	916	27
7147	-1730	912	25
7148	-1730	913	25
7149	-1730	914	25
7150	-1730	915	26
7151	-1730	916	26
7152	-1730	917	28
7153	-1730	918	28
7154	-1730	914	27
7155	-1730	915	28
7156	-1730	911	26
7157	-1730	912	26
7158	-1730	913	26
7159	-1730	914	28
7160	-1730	915	28
7161	-1730	916	28
7162	-1730	912	27
7163	-1730	913	28
7164	-1730	914	28
7165	-1730	910	26
7166	-1730	911	26
7167	-1730	912	26
7168	-1730	913	27
7169	-1730	914	27
7170	-1730	915	27
7171	-1730	916	27
7172	-1730	917	27
7173	-1730	918	27
7174	-1730	919	29
7175	-1730	915	28
7176	-1730	911	27
7177	-1730	912	28
7178	-1730	913	32
7179	-1730	909	29
7180	-1730	905	28
7181	-1730	901	27
7182	-1730	902	27
7183	-1730	903	27
7184	-1730	899	26
7185	-1730	900	27
7186	-1730	901	30
7187	-1730	897	28
7188	-1730	898	30
7189	-1730	894	25
7190	-1730	895	26
7191	-1730	896	26
7192	-1730	897	26
7193	-1730	898	26
7194	-1730	899	26
7195	-1730	900	26
7196	-1730	901	26
7197	-1730	902	27
7198	-1730	903	27
7199	-1730	899	26
7200	-1780	900	27
7201	-1780	901	28
7202	-1780	902	29
7203	-1780	903	30
7204	-1780	899	28
7205	-1780	895	27
7206	-1780	896	27
7207	-1780	892	26
7208	-1780	893	26
7209	-1780	894	26
7210	-1780	895	26
7211	-1780	896	27
7212	-1780	897	27
7213	-1780	898	27
7214	-1780	894	25
7215	-1780	895	25
7216	-1780	896	25
7217	-1780	897	25
7218	-1780	898	25
7219	-1780	899	25
7220	-1780	895	24
7221	-1780	896	24
7222	-1780	897	26
7223	-1780	893	25
7224	-1780	894	25
7225	-1780	895	25
7226	-1780	896	27
7227	-1780	897	28
7228	-1780	898	28
7229	-1780	894	27
7230	-1780	895	27
7231	-1780	891	25
7232	-1780	892	25
7233	-1780	893	25
7234	-1780	894	25
7235	-1780	895	25
7236	-1780	896	25
7237	-1780	897	26
7238	-1780	898	28
7239	-1780	899	28
7240	-1780	900	28
7241	-1780	896	26
7242	-1780	892	25
7243	-1780	893	25
7244	-1780	894	25
7245	-1780	895	25
7246	-1780	896	26
7247	-1780	897	27
7248	-1780	893	23
7249	-1780	894	23
7250	-1780	895	23
7251	-1780	896	23
7252	-1780	897	23
7253	-1780	898	23
7254	-1780	899	23
7255	-1780	900	24
7256	-1780	901	27
7257	-1780	902	27
7258	-1780	903	28
7259	-1780	904	28
7260	-1780	900	26
7261	-1780	901	27
7262	-1780	902	28
7263	-1780	903	28
7264	-1780	899	27
7265	-1780	895	26
7266	-1780	896	26
7267	-1780	897	28
7268	-1780	898	29
7269	-1780	899	29
7270	-1780	895	28
7271	-1780	896	30
7272	-1780	892	29
7273	-1780	893	30
7274	-1780	894	31
7275	-1780	890	29
7276	-1780	886	25
7277	-1780	887	26
7278	-1780	888	26
7279	-1780	889	26
7280	-1780	890	26
7281	-1780	891	26
7282	-1780	892	26
7283	-1780	893	26
7284	-1780	894	26
7285	-1780	890	25
7286	-1780	891	25
7287	-1780	892	25
7288	-1780	893	25
7289	-1780	894	25
7290	-1780	895	26
7291	-1780	891	25
7292	-1780	892	25
7293	-1780	893	25
7294	-1780	889	24
7295	-1780	890	24
7296	-1780	891	24
7297	-1780	887	22
7298	-1780	888	22
7299	-1780	889	22
7300	-1780	890	22
7301	-1780	891	22
7302	-1780	892	22
7303	-1780	893	22
7304	-1780	894	23
7305	-1780	895	23
7306	-1780	896	23
7307	-1780	897	23
7308	-1780	898	23
7309	-1780	899	23
7310	-1780	900	23
7311	-1780	901	25
7312	-1780	902	27
7313	-1780	898	26
7314	-1780	894	25
7315	-1780	895	26
7316	-1780	896	26
7317	-1780	892	24
7318	-1780	893	24
7319	-1780	894	24
7320	-1780	895	24
7321	-1780	896	24
7322	-1780	897	24
7323	-1780	898	24
7324	-1780	899	24
7325	-1780	900	24
7326	-1780	901	25
7327	-1780	902	25
7328	-1780	903	25
7329	-1780	904	25
7330	-1780	905	25
7331	-1780	906	25
7332	-1780	907	26
7333	-1780	903	25
7334	-1780	904	25
7335	-1780	905	25
7336	-1780	906	26
7337	-1780	907	26
7338	-1780	908	26
7339	-1780	909	26
7340	-1780	910	26
7341	-1780	911	27
7342	-1780	912	27
7343	-1780	908	25
7344	-1780	909	26
7345	-1780	905	25
7346	-1780	906	25
7347	-1780	907	25
7348	-1780	908	25
7349	-1780	909	25
7350	-1780	910	25
7351	-1780	906	24
7352	-1780	907	25
7353	-1780	908	25
7354	-1780	909	26
7355	-1780	910	26
7356	-1780	911	27
7357	-1780	912	27
7358	-1780	908	26
7359	-1780	909	26
7360	-1780	910	26
7361	-1780	906	24
7362	-1780	907	24
7363	-1780	908	24
7364	-1780	909	27
7365	-1780	910	27
7366	-1780	911	27
7367	-1780	912	27
7368	-1780	908	26
7369	-1780	909	27
7370	-1780	910	27
7371	-1780	911	27
7372	-1780	912	27
7373	-1780	913	27
7374	-1780	914	28
7375	-1780	910	26
7376	-1780	911	26
7377	-1780	912	27
7378	-1780	913	27
7379	-1780	914	28
7380	-1780	915	28
7381	-1780	911	27
7382	-1780	912	27
7383	-1780	913	27
7384	-1780	914	27
7385	-1780	915	27
7386	-1780	916	27
7387	-1780	917	27
7388	-1780	918	28
7389	-1780	919	29
7390	-1780	915	28
7391	-1780	916	29
7392	-1780	912	26
7393	-1780	913	26
7394	-1780	914	26
7395	-1780	915	26
7396	-1780	916	26
7397	-1780	917	26
7398	-1780	918	26
7399	-1780	919	28
7400	-1830	915	26
7401	-1830	916	26
7402	-1830	917	26
7403	-1830	918	28
7404	-1830	914	26
7405	-1830	915	26
7406	-1830	916	26
7407	-1830	917	26
7408	-1830	918	28
7409	-1830	914	26
7410	-1830	915	26
7411	-1830	916	26
7412	-1830	917	26
7413	-1830	918	26
7414	-1830	919	26
7415	-1830	920	26
7416	-1830	921	26
7417	-1830	922	26
7418	-1830	923	27
7419	-1830	924	28
7420	-1830	920	27
7421	-1830	921	27
7422	-1830	922	27
7423	-1830	918	26
7424	-1830	919	26
7425	-1830	920	26
7426	-1830	921	26
7427	-1830	922	27
7428	-1830	923	27
7429	-1830	924	27
7430	-1830	925	27
7431	-1830	926	27
7432	-1830	927	27
7433	-1830	928	28
7434	-1830	924	27
7435	-1830	925	27
7436	-1830	926	27
7437	-1830	927	27
7438	-1830	928	27
7439	-1830	929	27
7440	-1830	930	28
7441	-1830	931	28
7442	-1830	932	29
7443	-1830	933	29
7444	-1830	929	27
7445	-1830	930	27
7446	-1830	931	27
7447	-1830	927	26
7448	-1830	923	25
7449	-1830	924	25
7450	-1830	920	24
7451	-1830	921	24
7452	-1830	922	24
7453	-1830	923	24
7454	-1830	924	24
7455	-1830	920	23
7456	-1830	921	23
7457	-1830	922	23
7458	-1830	923	23
7459	-1830	924	23
7460	-1830	925	23
7461	-1830	926	24
7462	-1830	927	24
7463	-1830	928	24
7464	-1830	924	23
7465	-1830	925	24
7466	-1830	926	24
7467	-1830	927	24
7468	-1830	923	23
7469	-1830	924	24
7470	-1830	925	25
7471	-1830	921	23
7472	-1830	922	23
7473	-1830	923	23
7474	-1830	924	23
7475	-1830	925	23
7476	-1830	926	23
7477	-1830	927	23
7478	-1830	928	23
7479	-1830	929	23
7480	-1830	930	23
7481	-1830	931	23
7482	-1830	932	24
7483	-1830	933	24
7484	-1830	934	24
7485	-1830	935	24
7486	-1830	936	24
7487	-1830	937	24
7488	-1830	938	24
7489	-1830	939	24
7490	-1830	940	24
7491	-1830	941	25
7492	-1830	937	23
7493	-1830	938	23
7494	-1830	939	23
7495	-1830	940	25
7496	-1830	936	23
7497	-1830	937	23
7498	-1830	938	23
7499	-1830	939	23
7500	-1830	940	23
7501	-1830	941	23
7502	-1830	942	23
7503	-1830	943	23
7504	-1830	944	23
7505	-1830	945	23
7506	-1830	946	23
7507	-1830	947	23
7508	-1830	948	23
7509	-1830	949	23
7510	-1830	950	23
7511	-1830	951	24
7512	-1830	952	24
7513	-1830	953	24
7514	-1830	954	24
7515	-1830	955	24
7516	-1830	956	24
7517	-1830	957	24
7518	-1830	958	24
7519	-1830	959	24
7520	-1830	960	24
7521	-1830	961	24
7522	-1830	962	24
7523	-1830	963	24
7524	-1830	964	25
7525	-1830	960	24
7526	-1830	961	24
7527	-1830	962	24
7528	-1830	963	24
7529	-1830	964	24
7530	-1830	965	24
7531	-1830	966	24
7532	-1830	967	25
7533	-1830	968	25
7534	-1830	969	25
7535	-1830	970	25
7536	-1830	971	25
7537	-1830	972	25
7538	-1830	973	25
7539	-1830	974	25
7540	-1830	975	27
7541	-1830	976	27
7542	-1830	972	25
7543	-1830	973	25
7544	-1830	974	26
7545	-1830	975	26
7546	-1830	971	25
7547	-1830	972	25
7548	-1830	973	27
7549	-1830	974	27
7550	-1830	970	25
7551	-1830	971	25
7552	-1830	972	25
7553	-1830	973	25
7554	-1830	974	26
7555	-1830	975	27
7556	-1830	976	27
7557	-1830	977	27
7558	-1830	978	27
7559	-1830	974	25
7560	-1830	975	25
7561	-1830	976	25
7562	-1830	972	24
7563	-1830	973	24
7564	-1830	974	25
7565	-1830	975	25
7566	-1830	976	25
7567	-1830	977	25
7568	-1830	978	25
7569	-1830	979	26
7570	-1830	975	24
7571	-1830	976	24
7572	-1830	977	24
7573	-1830	978	24
7574	-1830	979	24
7575	-1830	980	24
7576	-1830	981	24
7577	-1830	982	24
7578	-1830	983	24
7579	-1830	984	24
7580	-1830	985	24
7581	-1830	986	26
7582	-1830	987	26
7583	-1830	988	26
7584	-1830	989	28
7585	-1830	990	28
7586	-1830	991	28
7587	-1830	992	28
7588	-1830	988	27
7589	-1830	989	27
7590	-1830	990	27
7591	-1830	991	29
7592	-1830	992	30
7593	-1830	993	30
7594	-1830	994	30
7595	-1830	990	29
7596	-1830	991	30
7597	-1830	992	30
7598	-1830	993	30
7599	-1830	989	28
7600	-1880	985	27
7601	-1880	981	26
7602	-1880	982	26
7603	-1880	983	27
7604	-1880	984	27
7605	-1880	985	27
7606	-1880	986	27
7607	-1880	987	27
7608	-1880	988	27
7609	-1880	989	27
7610	-1880	990	27
7611	-1880	991	28
7612	-1880	987	26
7613	-1880	988	26
7614	-1880	989	26
7615	-1880	990	28
7616	-1880	991	29
7617	-1880	992	30
7618	-1880	988	29
7619	-1880	984	27
7620	-1880	985	27
7621	-1880	986	27
7622	-1880	987	27
7623	-1880	988	27
7624	-1880	989	27
7625	-1880	990	27
7626	-1880	991	27
7627	-1880	992	27
7628	-1880	993	27
7629	-1880	989	26
7630	-1880	985	24
7631	-1880	986	24
7632	-1880	987	24
7633	-1880	988	24
7634	-1880	989	24
7635	-1880	990	24
7636	-1880	991	24
7637	-1880	992	24
7638	-1880	993	24
7639	-1880	994	24
7640	-1880	995	24
7641	-1880	996	25
7642	-1880	992	24
7643	-1880	993	24
7644	-1880	994	24
7645	-1880	995	24
7646	-1880	996	24
7647	-1880	997	26
7648	-1880	998	26
7649	-1880	994	24
7650	-1880	995	25
7651	-1880	996	26
7652	-1880	997	26
7653	-1880	998	26
7654	-1880	994	25
7655	-1880	990	24
7656	-1880	991	24
7657	-1880	992	25
7658	-1880	993	25
7659	-1880	994	26
7660	-1880	995	27
7661	-1880	996	27
7662	-1880	992	26
7663	-1880	993	26
7664	-1880	994	26
7665	-1880	995	28
7666	-1880	996	29
7667	-1880	997	31
7668	-1880	993	30
7669	-1880	994	30
7670	-1880	990	29
7671	-1880	991	30
7672	-1880	987	28
7673	-1880	988	28
7674	-1880	989	28
7675	-1880	985	26
7676	-1880	986	26
7677	-1880	987	26
7678	-1880	988	26
7679	-1880	989	27
7680	-1880	985	26
7681	-1880	986	26
7682	-1880	987	27
7683	-1880	988	27
7684	-1880	989	27
7685	-1880	990	28
7686	-1880	986	27
7687	-1880	987	27
7688	-1880	988	28
7689	-1880	984	26
7690	-1880	980	24
7691	-1880	981	24
7692	-1880	982	24
7693	-1880	983	24
7694	-1880	984	24
7695	-1880	985	24
7696	-1880	986	24
7697	-1880	987	25
7698	-1880	988	25
7699	-1880	984	24
7700	-1880	985	25
7701	-1880	986	26
7702	-1880	987	26
7703	-1880	988	26
7704	-1880	989	26
7705	-1880	990	26
7706	-1880	991	26
7707	-1880	987	24
7708	-1880	988	24
7709	-1880	989	24
7710	-1880	990	27
7711	-1880	991	27
7712	-1880	987	25
7713	-1880	983	24
7714	-1880	984	24
7715	-1880	985	24
7716	-1880	986	24
7717	-1880	987	24
7718	-1880	988	24
7719	-1880	989	24
7720	-1880	990	24
7721	-1880	991	24
7722	-1880	992	24
7723	-1880	993	26
7724	-1880	989	24
7725	-1880	990	24
7726	-1880	991	25
7727	-1880	992	26
7728	-1880	988	25
7729	-1880	984	24
7730	-1880	985	24
7731	-1880	986	24
7732	-1880	987	24
7733	-1880	988	24
7734	-1880	989	24
7735	-1880	990	24
7736	-1880	991	24
7737	-1880	992	24
7738	-1880	993	24
7739	-1880	994	24
7740	-1880	995	24
7741	-1880	996	24
7742	-1880	997	24
7743	-1880	998	24
7744	-1880	999	24
7745	-1880	1000	24
7746	-1880	1001	25
7747	-1880	1002	25
7748	-1880	1003	25
7749	-1880	1004	27
7750	-1880	1000	25
7751	-1880	1001	27
7752	-1880	1002	27
7753	-1880	1003	27
7754	-1880	1004	27
7755	-1880	1000	25
7756	-1880	1001	26
7757	-1880	1002	26
7758	-1880	1003	27
7759	-1880	1004	27
7760	-1880	1005	27
7761	-1880	1006	27
7762	-1880	1007	27
7763	-1880	1008	27
7764	-1880	1009	27
7765	-1880	1010	27
7766	-1880	1011	27
7767	-1880	1012	27
7768	-1880	1013	27
7769	-1880	1014	27
7770	-1880	1015	28
7771	-1880	1011	27
7772	-1880	1012	29
7773	-1880	1008	28
7774	-1880	1009	28
7775	-1880	1010	29
7776	-1880	1011	29
7777	-1880	1012	29
7778	-1880	1013	29
7779	-1880	1014	29
7780	-1880	1015	31
7781	-1880	1011	30
7782	-1880	1012	31
7783	-1880	1008	30
7784	-1880	1004	27
7785	-1880	1000	26
7786	-1880	1001	26
7787	-1880	997	25
7788	-1880	998	25
7789	-1880	999	25
7790	-1880	1000	25
7791	-1880	1001	28
7792	-1880	1002	28
7793	-1880	998	27
7794	-1880	994	26
7795	-1880	995	27
7796	-1880	996	28
7797	-1880	997	28
7798	-1880	993	27
7799	-1880	994	27
7800	-1930	995	27
7801	-1930	996	28
7802	-1930	992	27
7803	-1930	988	26
7804	-1930	989	26
7805	-1930	990	26
7806	-1930	991	26
7807	-1930	992	28
7808	-1930	993	28
7809	-1930	994	28
7810	-1930	995	28
7811	-1930	996	28
7812	-1930	997	28
7813	-1930	993	27
7814	-1930	994	27
7815	-1930	995	27
7816	-1930	996	27
7817	-1930	997	29
7818	-1930	998	30
7819	-1930	994	29
7820	-1930	990	26
7821	-1930	986	25
7822	-1930	987	25
7823	-1930	988	25
7824	-1930	989	25
7825	-1930	990	25
7826	-1930	991	25
7827	-1930	992	25
7828	-1930	993	26
7829	-1930	989	25
7830	-1930	990	27
7831	-1930	991	27
7832	-1930	992	27
7833	-1930	993	28
7834	-1930	994	28
7835	-1930	995	28
7836	-1930	991	25
7837	-1930	992	25
7838	-1930	993	26
7839	-1930	994	26
7840	-1930	995	26
7841	-1930	996	26
7842	-1930	992	25
7843	-1930	993	25
7844	-1930	994	25
7845	-1930	995	25
7846	-1930	996	25
7847	-1930	997	26
7848	-1930	998	26
7849	-1930	999	28
7850	-1930	995	27
7851	-1930	991	26
7852	-1930	992	26
7853	-1930	993	29
7854	-1930	994	29
7855	-1930	995	30
7856	-1930	991	29
7857	-1930	987	27
7858	-1930	988	27
7859	-1930	989	28
7860	-1930	985	27
7861	-1930	986	28
7862	-1930	987	28
7863	-1930	988	28
7864	-1930	984	27
7865	-1930	985	27
7866	-1930	986	30
7867	-1930	982	28
7868	-1930	983	28
7869	-1930	984	28
7870	-1930	985	30
7871	-1930	981	29
7872	-1930	977	28
7873	-1930	978	28
7874	-1930	974	27
7875	-1930	975	28
7876	-1930	976	30
7877	-1930	972	28
7878	-1930	973	28
7879	-1930	974	28
7880	-1930	975	29
7881	-1930	976	29
7882	-1930	972	28
7883	-1930	973	28
7884	-1930	974	28
7885	-1930	975	28
7886	-1930	976	28
7887	-1930	977	28
7888	-1930	978	28
7889	-1930	979	29
7890	-1930	975	27
7891	-1930	976	29
7892	-1930	977	29
7893	-1930	978	29
7894	-1930	974	28
7895	-1930	975	28
7896	-1930	976	28
7897	-1930	977	28
7898	-1930	978	29
7899	-1930	979	29
7900	-1930	980	29
7901	-1930	981	29
7902	-1930	982	29
7903	-1930	983	29
7904	-1930	979	28
7905	-1930	980	28
7906	-1930	981	28
7907	-1930	982	29
7908	-1930	983	29
7909	-1930	984	30
7910	-1930	985	30
7911	-1930	981	29
7912	-1930	977	28
